;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67
6569;72;74;67;63;82;74;64;59;56;61;72;71;50;51;50;72;56;80;67;73;78;67;83;72;65;70;62;64;74;66;11;14;8;8;14;26;182,88;163;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6570;73;73;40;35;74;62;46;53;44;43;60;58;55;61;50;70;53;66;62;62;91;57;83;70;41;53;62;71;74;68;12;6;8;13;6;34;180,34;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6571;68;71;67;46;62;64;35;60;39;30;62;64;78;76;77;64;71;52;79;76;54;52;70;65;57;53;42;67;66;69;8;6;8;11;13;29;180,34;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6572;71;77;72;56;69;67;35;64;39;30;69;67;78;76;77;67;71;52;79;76;54;52;65;68;57;53;42;71;69;72;8;6;8;11;13;30;177,8;174;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6573;78;81;76;24;60;78;66;73;77;55;75;78;84;87;79;75;83;83;78;88;69;69;79;77;63;59;50;76;77;80;6;15;16;8;8;42;182,88;179;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6574;77;83;80;23;61;77;65;72;76;54;74;79;86;89;79;74;83;82;78;88;69;68;79;78;62;58;49;72;74;77;5;14;15;7;7;32;182,88;154;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6575;67;69;38;72;70;51;62;63;44;45;42;60;77;74;84;65;76;66;85;64;77;63;77;22;63;41;53;31;38;35;16;9;10;11;10;33;195,58;205;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6576;74;74;71;55;64;69;65;72;64;53;66;70;79;86;74;73;65;75;71;88;72;64;74;69;69;66;49;74;76;73;11;9;7;9;12;23;175,26;159;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6577;64;64;55;65;53;52;62;61;50;37;27;57;79;77;73;68;73;72;71;74;61;62;72;33;69;61;64;17;29;26;9;9;10;13;15;28;190,5;170;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6578;72;72;81;65;43;72;76;70;78;80;73;74;63;68;58;81;65;87;50;53;63;78;51;48;70;79;87;14;22;24;11;6;8;13;14;23;190,5;172;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6579;70;75;12;13;22;36;14;14;24;21;32;22;66;57;56;76;72;34;76;57;76;14;67;21;11;41;19;14;22;16;71;68;69;66;73;24;177,8;159;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6580;59;61;19;19;14;27;12;13;11;17;21;19;44;44;34;48;28;24;50;31;75;17;16;23;17;22;18;16;18;18;67;56;58;52;68;35;182,88;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6581;81;81;39;35;86;65;43;46;33;27;62;60;56;69;62;73;60;46;75;75;85;35;84;81;33;28;52;81;83;81;15;5;7;6;11;32;182,88;174;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6582;81;83;39;35;86;65;43;46;33;27;62;61;54;66;62;73;60;46;75;75;85;35;84;81;33;28;52;81;83;81;15;5;7;6;11;34;180,34;181;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6583;58;62;44;57;51;60;37;53;41;46;48;61;60;61;72;53;81;63;61;64;50;44;55;27;65;55;60;36;49;42;13;7;5;5;15;29;180,34;159;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6584;66;66;32;40;72;52;31;39;23;34;49;58;37;43;55;67;50;44;58;57;74;43;60;64;37;44;29;66;71;67;16;15;12;8;10;36;180,34;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6585;80;80;45;32;81;65;28;43;34;37;59;57;49;51;48;81;44;70;55;61;85;32;82;83;37;46;56;85;87;84;13;8;5;6;8;31;182,88;163;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6586;65;65;61;58;54;66;60;65;61;62;65;66;74;76;73;65;80;63;82;72;67;65;61;62;63;68;42;44;54;52;8;11;7;11;13;21;172,72;161;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6587;66;67;69;62;61;62;54;64;66;69;67;65;91;90;91;51;84;68;90;72;38;64;54;50;55;59;61;37;39;29;7;11;7;11;9;31;180,34;157;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6588;71;77;46;39;59;68;41;68;45;37;64;73;74;69;72;67;75;74;68;77;76;53;88;78;54;61;41;64;73;68;9;15;10;15;8;30;187,96;192;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6589;67;68;60;17;65;58;22;30;34;22;51;58;53;66;46;65;51;40;61;73;80;23;71;68;23;45;38;66;67;68;10;14;10;12;12;29;182,88;157;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6590;70;70;49;35;73;64;26;51;25;32;61;63;62;66;56;66;55;44;76;65;71;32;65;72;42;52;46;72;70;73;12;10;16;14;7;27;177,8;163;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6591;68;68;67;63;54;68;61;72;61;57;55;68;88;77;73;71;77;76;32;75;60;60;66;38;75;66;66;33;40;34;12;12;7;11;10;25;182,88;183;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6592;64;74;42;29;65;62;34;35;38;25;64;54;54;66;54;62;52;45;68;62;72;26;51;63;29;52;37;60;70;66;10;13;13;15;14;28;177,8;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6593;73;73;71;63;56;75;63;73;74;73;75;79;66;66;79;70;81;72;35;52;63;70;63;68;72;76;64;39;61;35;16;6;15;12;13;38;182,88;163;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6594;76;76;49;39;75;67;34;46;42;47;63;61;68;74;65;75;60;66;83;66;77;47;80;78;41;48;44;75;78;76;10;16;16;14;13;29;187,96;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6595;66;66;52;65;67;60;64;60;59;52;49;63;72;77;65;63;63;69;70;62;74;61;44;25;68;61;65;18;21;15;9;8;9;8;7;43;180,34;172;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6596;68;71;64;39;54;57;39;62;54;39;60;59;68;73;67;60;69;63;84;75;74;56;75;72;45;46;49;65;72;69;14;11;11;6;15;40;193,04;203;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6597;76;79;85;43;58;76;54;72;80;80;69;77;75;78;69;74;69;74;72;76;68;55;69;68;54;61;61;77;79;77;15;6;15;13;16;29;177,8;165;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6598;64;76;51;42;55;66;41;58;50;41;60;58;54;64;61;59;60;62;51;59;69;35;67;65;41;51;54;62;68;65;13;11;13;13;13;24;187,96;187;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6599;65;68;58;64;53;60;63;64;55;55;54;66;84;87;74;66;68;67;74;73;75;62;57;25;60;57;64;27;39;33;12;15;13;10;7;35;182,88;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6600;74;78;74;62;55;69;58;77;68;52;59;76;79;86;68;72;53;75;66;81;78;64;71;72;76;68;53;71;75;75;12;15;12;11;10;22;185,42;181;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6601;64;65;46;65;69;52;52;61;46;32;34;65;66;68;55;52;58;66;73;55;75;53;57;20;65;49;67;17;17;16;11;11;10;14;12;28;190,5;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6602;77;77;12;27;18;29;26;13;15;17;25;17;41;46;45;71;31;38;67;39;78;12;25;23;8;15;22;15;15;14;81;71;69;77;82;25;175,26;157;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6603;65;71;60;30;48;61;22;57;41;65;56;62;80;77;72;65;83;52;75;69;53;56;65;54;52;47;53;68;69;65;12;11;9;8;9;27;185,42;179;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6604;65;71;60;30;48;61;22;57;41;65;56;62;80;77;72;65;83;52;75;69;53;56;65;54;52;47;53;68;69;65;12;11;9;8;9;30;175,26;161;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6605;60;69;59;29;47;60;21;56;40;64;55;61;79;77;72;64;81;51;72;68;49;55;64;53;51;46;52;64;66;61;11;10;8;7;8;33;190,5;172;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6606;72;72;70;66;48;74;57;86;79;74;76;85;67;62;72;62;65;65;35;42;59;75;23;35;65;64;68;24;23;22;7;5;15;15;6;29;182,88;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6607;72;79;67;41;59;68;37;74;52;75;60;70;78;74;59;66;71;79;67;75;75;45;74;68;53;49;55;73;76;78;10;13;14;8;16;31;175,26;154;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6608;67;67;66;58;45;65;65;64;59;62;62;66;78;79;89;65;77;63;63;68;67;58;32;22;70;72;57;13;13;15;12;7;7;8;15;36;185,42;174;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6609;67;67;66;58;47;65;65;64;59;62;62;66;78;79;89;65;77;63;63;68;67;58;32;26;70;72;57;13;13;15;12;7;7;8;15;38;185,42;179;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6610;66;72;67;54;63;71;67;66;42;72;65;67;59;66;60;64;74;83;60;65;73;74;62;59;58;62;65;58;71;64;15;10;5;14;10;38;167,64;137;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6611;74;74;66;56;84;76;60;62;56;48;76;72;50;50;60;70;55;72;92;55;75;66;84;82;68;74;68;70;78;78;10;12;15;5;12;36;172,72;154;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6612;71;79;70;63;55;70;68;77;66;67;68;76;83;75;84;62;77;64;81;74;59;64;57;40;66;69;55;38;39;40;6;12;14;14;14;34;180,34;159;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6613;66;66;39;69;67;41;54;59;55;56;33;68;65;63;60;69;61;68;34;55;63;57;48;26;73;37;65;17;17;16;15;10;7;11;16;27;182,88;165;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6614;69;69;61;47;71;67;37;61;57;65;69;68;55;52;56;71;55;74;71;63;71;76;79;75;59;64;63;63;69;71;15;7;9;8;6;23;180,34;165;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6615;73;73;79;44;68;71;55;61;75;45;71;69;55;69;65;69;65;75;67;65;69;70;71;75;60;48;55;75;78;79;7;7;14;9;11;32;182,88;165;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6616;74;74;79;49;64;73;60;67;55;28;72;75;69;69;60;72;62;75;68;77;69;69;78;74;60;58;63;68;76;76;7;7;14;9;11;29;180,34;159;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6617;75;75;61;80;60;69;76;75;73;73;49;79;71;69;67;77;70;81;65;55;75;78;51;21;79;65;75;25;27;29;11;15;8;9;8;34;180,34;172;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6618;70;70;64;72;61;73;70;71;73;68;60;73;76;72;58;69;67;73;52;53;54;71;55;30;70;70;70;25;32;29;11;15;8;9;8;28;185,42;185;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6619;71;71;85;56;60;80;61;74;85;82;80;76;54;54;66;74;64;78;58;52;66;74;60;68;70;62;88;70;75;75;7;5;13;12;15;24;185,42;150;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6620;69;69;43;22;67;52;24;39;39;37;50;52;55;62;70;66;54;54;87;64;75;32;74;64;24;23;30;70;73;70;10;9;9;14;7;33;180,34;170;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6621;68;72;41;32;67;52;29;43;39;42;49;57;55;61;66;66;69;54;75;63;73;31;75;64;29;33;35;68;71;68;10;9;9;14;7;31;190,5;196;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6622;66;66;12;22;22;28;13;23;18;13;32;21;49;49;42;65;30;23;68;20;64;12;43;27;12;36;21;13;11;12;64;72;58;68;64;44;185,42;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6623;72;72;65;53;65;75;59;71;69;71;75;76;55;68;68;71;72;73;68;76;74;67;71;73;60;71;69;61;71;65;9;13;6;7;12;31;182,88;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6624;69;74;63;59;64;72;57;73;69;71;71;75;58;53;70;68;66;71;68;65;68;65;61;66;70;70;70;55;58;56;8;12;5;6;11;24;187,96;187;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6625;71;76;63;72;59;67;69;70;63;58;56;74;84;83;75;74;67;70;81;69;56;67;53;31;79;62;79;16;28;34;10;11;12;13;15;32;190,5;190;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6626;71;76;63;72;59;67;69;70;63;58;56;74;84;83;75;74;67;70;81;69;56;67;53;31;79;62;79;16;28;34;10;11;12;13;15;24;180,34;150;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6627;73;78;62;77;58;63;68;69;62;57;55;74;82;84;75;73;67;75;80;69;56;69;52;30;78;57;78;25;27;33;9;10;11;12;14;30;165,1;139;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6628;78;84;75;58;42;87;76;88;78;68;76;87;84;78;79;68;71;79;59;72;59;74;71;48;67;88;59;41;59;55;9;5;6;7;7;29;180,34;154;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6629;76;86;77;58;45;86;69;86;81;71;80;87;85;79;81;74;76;70;65;75;56;70;65;49;69;84;58;50;55;57;8;4;5;6;6;29;175,26;152;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6630;81;85;55;48;80;77;36;43;53;45;70;72;66;68;74;81;59;57;84;69;79;53;78;85;50;64;57;84;83;85;5;11;12;6;12;41;187,96;198;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6631;81;85;55;48;80;77;36;43;53;45;70;72;66;68;74;81;59;57;84;66;79;53;78;85;50;64;57;84;83;85;5;11;12;6;12;35;185,42;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6632;66;69;37;29;72;57;32;45;29;31;41;53;40;33;32;63;34;49;81;62;91;32;78;53;32;33;42;61;67;65;8;9;12;15;10;29;190,5;181;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6633;73;73;67;71;56;63;70;77;61;74;61;74;89;88;78;71;75;73;74;83;65;69;66;46;73;64;59;34;31;33;8;6;6;10;15;40;180,34;168;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6634;59;59;12;15;16;14;14;12;14;12;15;15;44;41;40;57;40;11;57;34;60;18;28;14;14;31;20;11;12;13;58;55;53;63;63;29;187,96;181;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6635;69;70;72;66;53;73;59;66;67;63;68;72;82;70;78;63;78;66;81;64;64;53;53;59;65;72;64;38;33;40;10;13;13;8;14;38;195,58;207;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6636;66;67;72;59;53;73;59;59;67;63;67;72;82;70;78;62;78;66;81;64;64;47;51;58;62;65;64;38;23;40;10;13;13;8;14;42;175,26;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6637;70;72;61;64;48;74;59;71;69;66;72;73;72;68;68;72;70;65;64;73;52;63;51;57;67;73;50;43;44;35;11;16;12;11;14;27;185,42;183;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6638;72;76;69;64;47;77;58;71;68;65;74;77;72;68;66;68;69;65;64;78;66;66;63;58;69;77;49;42;58;34;10;15;11;10;13;31;182,88;183;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6639;59;64;39;49;53;67;36;53;29;30;68;63;65;68;75;60;65;57;69;62;63;53;59;51;33;48;51;54;57;52;14;10;13;14;15;27;185,42;165;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6640;64;69;64;47;57;63;49;61;60;48;59;59;71;82;68;66;81;58;55;76;66;56;70;61;55;53;58;55;60;61;12;13;14;15;14;38;187,96;196;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6641;68;72;63;65;53;61;59;70;55;56;62;69;85;85;93;66;80;56;84;63;58;66;43;41;65;65;51;36;38;41;7;15;10;12;13;27;182,88;163;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6642;68;70;62;49;66;65;32;59;43;32;64;67;52;55;33;64;34;52;71;75;90;48;74;71;45;58;41;63;73;59;8;6;14;13;11;28;175,26;165;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6643;65;69;66;61;43;66;69;62;64;69;64;64;76;77;76;72;70;70;71;82;62;66;81;46;62;66;53;67;66;68;14;16;12;16;9;29;190,5;176;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6644;64;69;64;61;42;62;69;65;63;66;61;63;73;76;76;69;70;69;71;82;64;67;78;40;61;64;52;64;71;71;13;15;11;15;8;32;177,8;172;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6645;50;52;59;45;42;45;44;40;23;39;42;43;31;48;56;34;56;33;54;58;71;35;49;55;40;39;47;52;56;55;7;11;10;16;9;26;182,88;176;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6646;64;68;51;64;63;60;53;63;62;44;53;65;73;71;71;63;62;65;72;60;61;61;55;33;64;53;64;18;21;19;12;13;9;11;16;21;175,26;132;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6647;58;66;42;47;48;60;43;63;38;37;58;62;73;81;83;49;84;56;64;57;32;39;56;41;49;56;49;33;41;40;9;7;12;15;13;23;182,88;165;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6648;67;74;58;68;60;65;62;73;60;40;60;72;73;74;73;65;67;67;62;64;64;61;30;25;66;62;65;22;23;25;10;6;14;11;14;37;170,18;143;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6649;75;81;40;21;79;68;20;42;21;29;63;63;51;56;41;69;48;77;69;63;78;36;81;80;44;33;41;75;74;78;12;11;10;11;13;27;185,42;187;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6650;72;86;67;66;43;62;72;80;77;69;51;76;87;86;88;77;88;77;66;68;57;65;62;39;72;67;71;25;37;31;15;12;15;15;9;25;193,04;176;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6651;75;80;15;12;14;27;13;12;21;12;36;22;44;47;45;74;48;21;63;32;71;15;19;26;12;50;13;14;20;15;78;67;70;75;80;33;177,8;165;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6652;70;77;65;58;57;74;57;75;61;60;68;74;68;69;71;62;67;67;52;68;69;68;52;51;63;70;67;46;54;46;16;8;12;6;7;35;187,96;181;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6653;71;77;69;64;43;70;58;77;71;61;68;73;84;78;90;64;85;67;53;70;36;61;43;30;61;71;64;42;43;36;6;12;6;12;14;18;177,8;146;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6654;60;62;62;44;58;61;46;58;59;48;58;61;67;74;66;61;56;64;61;75;78;55;59;50;53;52;52;56;61;59;10;8;7;7;10;41;177,8;163;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6655;61;65;62;44;58;61;46;58;59;48;58;61;67;74;66;61;56;64;61;75;78;55;59;50;53;52;52;56;61;59;10;8;7;7;10;41;185,42;168;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6656;67;71;57;64;51;74;55;64;61;41;69;66;75;77;72;65;75;58;33;53;56;59;57;30;63;66;32;21;24;19;9;11;8;16;15;28;182,88;183;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6657;72;74;47;34;76;71;40;44;30;26;67;62;67;69;57;64;57;61;68;72;82;30;84;70;46;59;27;68;76;65;16;9;9;14;13;34;182,88;181;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6658;62;65;59;59;65;57;43;59;34;25;44;58;72;76;45;51;66;68;71;50;88;57;67;15;57;38;57;14;17;18;6;14;11;10;14;26;175,26;161;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6659;67;67;47;66;74;66;65;58;49;39;41;62;33;65;33;68;38;68;73;65;90;48;53;28;75;60;68;22;29;17;3;3;3;3;3;20;187,96;172;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6660;77;77;70;69;79;80;67;73;76;75;79;78;49;53;55;72;40;83;64;64;90;77;78;75;73;75;76;77;80;69;11;10;14;13;15;36;185,42;194;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6661;75;75;67;68;79;76;65;68;65;75;77;72;51;47;55;71;40;83;45;70;90;77;77;75;54;69;76;75;80;64;11;10;14;13;15;29;175,26;143;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6662;56;56;25;25;25;22;25;25;25;25;21;21;26;38;41;49;52;25;62;33;43;25;25;23;25;25;24;25;25;25;57;58;52;48;64;35;170,18;154;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6663;66;70;65;21;65;63;25;32;35;55;57;55;60;60;55;65;64;35;72;69;73;27;81;71;41;60;58;68;71;72;10;11;10;10;10;33;170,18;148;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6664;75;75;77;64;59;73;62;80;66;73;67;78;85;80;81;71;81;75;67;77;58;72;45;39;70;75;69;36;30;25;13;14;12;10;11;33;187,96;194;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6665;74;74;74;64;59;73;62;79;66;73;67;77;82;80;73;76;81;75;57;71;58;72;45;39;70;71;69;36;30;25;13;14;12;10;11;36;182,88;185;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6666;66;67;10;10;14;31;16;16;10;13;13;21;49;55;45;59;40;16;75;27;69;14;21;19;10;22;11;10;14;10;66;70;60;63;71;25;193,04;181;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
